Brand_ID,Classification,Price,quality,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,free_chlorides
Wi01-1461,White,13.99,5,7.3,0.24,0.39,3.6,0.024,35,116,0.9928,3.17,0.51,10.9,0.038750078
Wi01-1462,White,15.99,6,10,0.23,0.27,14.1,0.033,45,166,0.9988,2.72,0.43,9.7,0.02418678
Wi01-1463,White,16.99,6,6.9,0.31,0.32,1.2,0.024,20,166,0.99208,3.05,0.54,9.8,0.02652548
Wi01-1464,White,15.99,6,5.8,0.13,0.26,5.1,0.039,19,103,0.99478,3.36,0.47,9.3,0.030778701
Wi01-1465,White,17.99,6,6.4,0.25,0.74,7.8,0.045,52,209,0.9956,3.21,0.42,9.2,0.029932592
Wi01-1466,White,16.99,6,6.7,0.31,0.33,2,0.033,12,74,0.99064,3.29,0.65,12.5,0.027140798
Wi01-1467,White,18.99,7,7.3,0.19,0.25,1.4,0.051,41,107,0.99382,3.53,0.66,10.5,0.019130372
Wi01-1468,White,16.99,6,7.2,0.2,0.61,16.2,0.043,14,103,0.9987,3.06,0.36,9.2,0.032582205
Wi01-1469,White,17.99,6,6.5,0.27,0.19,6.6,0.045,98,175,0.99364,3.16,0.34,10.1,0.027963893
Wi01-1470,White,22.99,7,7.1,0.34,0.49,1.5,0.027,26,126,0.99,3.3,0.33,12.2,0.019130372
Wi01-1471,White,11.99,5,6.8,0.26,0.24,7.8,0.052,54,214,0.9961,3.13,0.47,8.9,0.037412688
Wi01-1472,White,24.99,7,6.8,0.23,0.3,1.7,0.043,19,95,0.99207,3.17,0.46,10.7,0.019130372
Wi01-1473,White,14.99,6,6.3,0.28,0.34,8.1,0.038,44,129,0.99248,3.26,0.29,12.1,0.029932592
Wi01-1474,White,6.99,4,7.2,0.5,0,0.8,0.034,46,114,0.9932,3.19,0.34,9.2,0.073046019
Wi01-1475,White,18.99,6,7,0.14,0.41,0.9,0.037,22,95,0.9914,3.25,0.43,10.9,0.026699133
Wi01-1476,White,14.99,5,7.6,0.48,0.28,10.4,0.049,57,205,0.99748,3.24,0.45,9.3,0.038597967
Wi01-1477,White,10.99,4,6.4,0.34,0.2,14.9,0.06,37,162,0.9983,3.13,0.45,9,0.07979827
Wi01-1478,White,9.99,5,5.9,0.3,0.23,4.2,0.038,42,119,0.9924,3.15,0.5,11,0.048730806
Wi01-1479,White,19.99,6,8,0.24,0.36,1.5,0.047,17,129,0.9948,3.2,0.54,10,0.024414063
Wi01-1480,White,10.99,5,7.1,0.33,0.18,6.3,0.094,27,166,0.99474,2.9,0.49,9.5,0.034937549
Wi01-1481,White,16.99,6,7.3,0.22,0.37,14.3,0.063,48,191,0.9978,2.89,0.38,9,0.027320538
Wi01-1482,White,17.99,6,6,0.17,0.21,6,0.05,26,134,0.9939,3.08,0.54,9.8,0.028437448
Wi01-1483,White,25.99,7,5.8,0.3,0.42,1.1,0.036,19,113,0.98871,3.1,0.46,12.6,0.018065672
Wi01-1484,White,15.99,6,8.3,0.2,0.74,4.45,0.044,33,130,0.9924,3.25,0.42,12.2,0.031887755
Wi01-1485,White,22.99,7,5.8,0.2,0.27,1.4,0.031,12,77,0.9905,3.25,0.36,10.9,0.020062756
Wi01-1486,White,14.99,5,6.9,0.38,0.28,8.3,0.062,22,166,0.99506,3.16,0.72,10.6,0.036840418
Wi01-1487,White,14.99,6,6.2,0.16,0.54,1.4,0.126,37,110,0.9932,3.23,0.37,8.9,0.02418678
Wi01-1488,White,12.99,5,4.8,0.33,0,6.5,0.028,34,163,0.9937,3.35,0.61,9.9,0.035734578
Wi01-1489,White,15.99,6,8.3,0.3,0.36,10,0.042,33,169,0.9982,3.23,0.51,9.3,0.028057653
Wi01-1490,White,8.99,4,8,0.23,0.37,9.6,0.054,23,159,0.99795,3.32,0.47,9.8,0.067465003
Wi01-1491,White,8.99,4,6.8,0.63,0.04,1.3,0.058,25,133,0.99271,3.17,0.39,10.2,0.071491893
Wi01-1492,White,14.99,6,6.4,0.32,0.27,4.9,0.034,18,122,0.9916,3.36,0.71,12.5,0.024337947
Wi01-1493,White,14.99,6,5.7,0.28,0.35,1.2,0.052,39,141,0.99108,3.44,0.69,11.3,0.026786599
Wi01-1494,White,9.99,5,6.9,0.4,0.56,11.2,0.043,40,142,0.9975,3.14,0.46,8.7,0.040160481
Wi01-1495,White,23.99,7,7.1,0.2,0.36,11.6,0.042,45,124,0.997,2.92,0.59,9.5,0.018163193
Wi01-1496,White,18.99,6,7.2,0.2,0.31,10,0.054,49,165,0.997,3.4,0.42,9.9,0.032700149
Wi01-1497,White,17.99,6,6,0.28,0.52,5,0.078,30,139,0.99494,3.1,0.36,9,0.032116751
Wi01-1498,White,25.99,7,7.9,0.42,0.49,8.2,0.056,32,164,0.9965,3.29,0.6,11.2,0.019781572
Wi01-1499,White,29.99,8,6.4,0.32,0.25,5,0.055,28,138,0.99171,3.27,0.5,12.4,0.01574285
Wi01-1500,White,18.99,6,6.4,0.145,0.49,5.4,0.048,54,164,0.9946,3.56,0.44,10.8,0.028341779
Wi01-1501,White,24.99,7,7.3,0.19,0.25,1.4,0.051,41,107,0.99382,3.53,0.66,10.5,0.022612923
Wi01-1502,White,16.99,6,8.1,0.28,0.4,6.9,0.05,30,97,0.9951,3.26,0.44,10.1,0.031774175
Wi01-1503,White,13.99,5,6.8,0.24,0.34,4.6,0.032,37,135,0.9927,3.2,0.39,10.6,0.043950441
Wi01-1504,White,19.99,7,7.1,0.2,0.27,9.6,0.037,19,105,0.99444,3.04,0.37,10.5,0.018114334
Wi01-1505,White,25.99,7,6.7,0.22,0.37,1.6,0.028,24,102,0.9913,3.29,0.59,11.6,0.019560859
Wi01-1506,White,11.99,5,6.2,0.235,0.34,1.9,0.036,4,117,0.99032,3.4,0.44,12.2,0.03317839
Wi01-1507,White,13.99,6,7.9,0.19,0.45,1.5,0.045,17,96,0.9917,3.13,0.39,11,0.032232175
Wi01-1508,White,24.99,7,5.9,0.24,0.28,1.3,0.032,36,95,0.98889,3.08,0.64,12.9,0.017920858
Wi01-1509,White,14.99,5,7.3,0.32,0.48,13.3,0.06,57,196,0.9982,3.04,0.5,9.2,0.039057008
Wi01-1510,White,8.99,5,6.4,0.24,0.23,7.3,0.069,31,157,0.9962,3.25,0.53,9.1,0.036419789
Wi01-1511,White,7.99,4,6.8,0.67,0.3,13,0.29,22,193,0.9984,3.08,0.67,9,0.071111111
Wi01-1512,White,8.99,5,6.3,0.32,0.26,12.3,0.044,24,205,0.99611,3.11,0.58,9.9,0.038750078
Wi01-1513,White,25.99,7,6,0.32,0.3,1.9,0.033,41,142,0.98912,3.29,0.42,12.8,0.019726045
Wi01-1514,White,19.99,6,5.1,0.35,0.26,6.8,0.034,36,120,0.99188,3.38,0.4,11.5,0.027685416
Wi01-1515,White,14.99,6,6.9,0.33,0.21,1,0.053,39,148,0.9927,3.12,0.45,9.4,0.023741634
Wi01-1516,White,9.99,5,6.7,0.24,0.33,12.3,0.046,31,145,0.9983,3.36,0.4,9.5,0.035200237
Wi01-1517,White,13.99,5,7.5,0.305,0.4,18.9,0.059,44,170,1,2.99,0.46,9,0.037703836
Wi01-1518,White,16.99,6,8.4,0.23,0.49,7.8,0.035,22,95,0.9935,3.04,0.34,12,0.024111724
Wi01-1519,White,19.99,7,6.9,0.2,0.37,6.2,0.027,24,97,0.992,3.38,0.49,12.2,0.018510806
Wi01-1520,White,14.99,5,5.8,0.31,0.31,7.5,0.052,55,230,0.9949,3.19,0.46,9.8,0.039211842
Wi01-1521,White,17.99,6,6.8,0.23,0.33,1.9,0.047,20,101,0.9914,3.1,0.46,11.1,0.031548827
Wi01-1522,White,14.99,6,8.3,0.28,0.27,17.5,0.045,48,253,1.00014,3.02,0.56,9.1,0.02418678
Wi01-1523,White,22.99,7,5.9,0.33,0.32,8.1,0.038,9,34,0.9911,3.22,0.36,12.7,0.019949567
Wi01-1524,White,10.99,5,8.7,0.31,0.73,14.35,0.044,27,191,1.00013,2.96,0.88,8.7,0.036281179
Wi01-1525,White,25.99,7,7.5,0.31,0.24,7.1,0.031,28,141,0.99397,3.16,0.38,10.6,0.01902497
Wi01-1526,White,18.99,6,7.9,0.18,0.37,3,0.061,25,178,0.995,3.22,0.51,10,0.027777778
Wi01-1527,White,7.99,3,6.2,0.23,0.35,0.7,0.051,24,111,0.9916,3.37,0.43,11,0.139229227
Wi01-1528,White,15.99,6,6.6,0.26,0.52,8.2,0.047,52,191,0.99541,3.16,0.47,9.5,0.024567369
Wi01-1529,White,18.99,6,6.8,0.38,0.29,9.9,0.037,40,146,0.99326,3.11,0.37,11.5,0.02609869
Wi01-1530,White,18.99,7,7.4,0.2,0.33,1.9,0.035,39,138,0.991,3.17,0.44,11.7,0.022545068
Wi01-1531,White,23.99,7,7.5,0.19,0.34,2.6,0.037,33,125,0.9923,3.1,0.49,11.1,0.021003991
Wi01-1532,White,8.99,4,7.6,0.21,0.35,1.2,0.041,7,106,0.9914,3.06,0.45,11.3,0.063448153
Wi01-1533,White,5.99,3,4.2,0.215,0.23,5.1,0.041,64,157,0.99688,3.42,0.44,8,0.091273355
Wi01-1534,White,22.99,7,8.7,0.23,0.32,13.4,0.044,35,169,0.99975,3.12,0.47,8.8,0.020882756
Wi01-1535,White,24.99,7,6.9,0.22,0.37,15,0.053,59,178,0.9992,3.37,0.82,9.5,0.018561278
Wi01-1536,White,13.99,5,6.4,0.22,0.31,13.9,0.04,57,135,0.99672,3.21,0.38,10.7,0.036840418
Wi01-1537,White,19.99,6,7,0.2,0.4,1.1,0.058,30,93,0.99322,3.03,0.38,9.2,0.024567369
Wi01-1538,White,11.99,5,5.2,0.17,0.27,0.7,0.03,11,68,0.99218,3.3,0.41,9.8,0.041143967
Wi01-1539,White,26.99,7,4.8,0.13,0.32,1.2,0.042,40,98,0.9898,3.42,0.64,11.8,0.019670751
Wi01-1540,White,21.99,7,7,0.26,0.26,10.8,0.039,37,184,0.99787,3.47,0.58,10.3,0.021436733
Wi01-1541,White,16.99,6,6.6,0.27,0.41,1.3,0.052,16,142,0.9951,3.42,0.47,10,0.030351224
Wi01-1542,White,16.99,6,6.4,0.16,0.22,1.4,0.04,41,149,0.9933,3.49,0.58,10,0.025847541
Wi01-1543,White,11.99,5,8.2,0.26,0.33,2.6,0.053,11,71,0.99402,2.89,0.49,9.5,0.037703836
Wi01-1544,White,27.99,8,6,0.18,0.31,1.4,0.036,14,75,0.99085,3.34,0.58,11.1,0.017087445
Wi01-1545,White,11.99,5,6.6,0.27,0.25,3.1,0.052,41,188,0.9915,3.24,0.4,11.3,0.037850687
Wi01-1546,White,17.99,6,7.1,0.26,0.32,5.9,0.037,39,97,0.9934,3.31,0.4,11.6,0.02750207
Wi01-1547,White,15.99,6,7.2,0.16,0.49,1.3,0.037,27,104,0.9924,3.23,0.57,10.6,0.026014568
Wi01-1548,White,16.99,6,6.3,0.27,0.25,5.8,0.038,52,155,0.995,3.28,0.38,9.4,0.02942137
Wi01-1549,White,32.99,8,5.8,0.32,0.28,4.3,0.032,46,115,0.98946,3.16,0.57,13,0.014105089
Wi01-1550,White,37.99,8,6.2,0.66,0.48,1.2,0.029,29,75,0.9892,3.33,0.39,12.8,0.014799818
Wi01-1551,White,8.99,5,6.4,0.28,0.44,7.1,0.048,49,179,0.99528,3.15,0.48,9.2,0.045462605
Wi01-1552,White,9.99,5,6.9,0.615,0.42,12,0.067,24,131,0.99727,3.19,0.34,9.3,0.04585284
Wi01-1553,White,16.99,6,6.1,0.21,0.38,1.5,0.039,37,122,0.98972,3.2,0.43,12,0.030245747
Wi01-1554,White,30.99,8,6,0.25,0.28,2.2,0.026,54,126,0.9898,3.43,0.65,12.9,0.017683341
Wi01-1555,White,13.99,5,7.5,0.3,0.21,6.55,0.026,33,143,0.99244,2.92,0.35,11.1,0.034166892
Wi01-1556,White,14.99,6,7.5,0.24,0.29,1.1,0.046,34,84,0.9902,3.04,0.39,11.45,0.025436943
Wi01-1557,White,21.99,7,7,0.36,0.3,5,0.04,40,143,0.99173,3.33,0.42,12.2,0.018460539
Wi01-1558,White,18.99,6,6.3,0.27,0.49,1.2,0.063,35,92,0.9911,3.38,0.42,12.2,0.025036052
Wi01-1559,White,18.99,7,5.8,0.18,0.37,1.2,0.036,19,74,0.98853,3.09,0.49,12.7,0.019670751
Wi01-1560,White,21.99,7,7.2,0.17,0.28,17.55,0.05,33,154,0.99971,2.94,0.43,9,0.021947874
Wi01-1561,White,15.99,6,5.1,0.26,0.34,6.4,0.034,26,99,0.99449,3.23,0.41,9.2,0.0316612
Wi01-1562,White,19.99,6,7.4,0.29,0.25,3.8,0.044,30,114,0.992,3.11,0.4,11,0.026874496
Wi01-1563,White,13.99,6,6.9,0.58,0.58,8.2,0.032,29,169,0.99275,3.28,0.44,12.2,0.023814967
Wi01-1564,White,19.99,6,5.3,0.395,0.07,1.3,0.035,26,102,0.992,3.5,0.35,10.6,0.029624275
Wi01-1565,White,13.99,6,5.6,0.32,0.33,7.4,0.037,25,95,0.99268,3.25,0.49,11.1,0.02480005
Wi01-1566,White,12.99,5,6.4,0.31,0.26,13.2,0.046,57,205,0.9975,3.17,0.41,9.6,0.03354399
Wi01-1567,White,19.99,6,6.6,0.19,0.43,10.9,0.045,53,154,0.99752,3.52,0.77,10.4,0.030036434
Wi01-1568,White,9.99,5,6.2,0.44,0.18,7.7,0.096,28,210,0.99771,3.56,0.72,9.2,0.048946668
Wi01-1569,White,19.99,6,5.9,0.26,0.29,5.4,0.046,34,116,0.99224,3.24,0.41,11.4,0.033057851
Wi01-1570,White,19.99,6,6.2,0.17,0.3,1.1,0.037,14,79,0.993,3.5,0.54,10.3,0.023668639
Wi01-1571,White,19.99,6,5.6,0.18,0.31,1.5,0.038,16,84,0.9924,3.34,0.58,10.1,0.029120898
Wi01-1572,White,25.99,7,7,0.31,0.29,1.4,0.037,33,128,0.9896,3.12,0.36,12.2,0.019130372
Wi01-1573,White,13.99,6,6.9,0.17,0.22,4.6,0.064,55,152,0.9952,3.29,0.37,9.3,0.030351224
Wi01-1574,White,20.99,7,6.3,0.19,0.29,2,0.022,33,96,0.98902,3.04,0.54,12.8,0.021065004
Wi01-1575,White,11.99,5,7.6,0.32,0.58,16.75,0.05,43,163,0.9999,3.15,0.54,9.2,0.03442092
Wi01-1576,White,14.99,5,5.3,0.21,0.29,0.7,0.028,11,66,0.99215,3.3,0.4,9.8,0.034166892
Wi01-1577,White,19.99,6,9,0.22,0.49,10.4,0.048,52,195,0.9987,3.31,0.44,10.2,0.030995834
Wi01-1578,White,19.99,7,6.8,0.32,0.32,8.7,0.029,31,105,0.99146,3,0.34,12.3,0.023451663
Wi01-1579,White,9.99,5,6.4,0.25,0.53,6.6,0.038,59,234,0.9955,3.03,0.42,8.8,0.038597967
Wi01-1580,White,15.99,6,7.2,0.23,0.32,8.5,0.058,47,186,0.9956,3.19,0.4,9.9,0.031215273
Wi01-1581,White,10.99,4,7.1,0.24,0.34,1.2,0.045,6,132,0.99132,3.16,0.46,11.2,0.076310247
Wi01-1582,White,21.99,7,6.5,0.37,0.33,3.9,0.027,40,130,0.9906,3.28,0.39,12.7,0.01902497
Wi01-1583,White,19.99,7,5.6,0.42,0.34,2.4,0.022,34,97,0.98915,3.22,0.38,12.8,0.019343819
Wi01-1584,White,19.99,6,6.3,0.26,0.49,1.5,0.052,34,134,0.9924,2.99,0.61,9.8,0.031548827
Wi01-1585,White,13.99,6,5.9,0.18,0.29,4.6,0.032,68,137,0.99159,3.21,0.38,11.3,0.028630243
Wi01-1586,White,19.99,6,7,0.2,0.38,8.1,0.05,42,173,0.99585,3.3,0.54,9.8,0.032700149
Wi01-1587,White,16.99,6,6.4,0.2,0.15,6.6,0.046,26,113,0.99408,2.99,0.58,9.9,0.02418678
Wi01-1588,White,17.99,6,6.2,0.3,0.21,1.1,0.032,31,111,0.9889,2.97,0.42,12.2,0.026874496
Wi01-1589,White,9.99,5,5.4,0.31,0.47,3,0.053,46,144,0.9931,3.29,0.76,10,0.043584189
Wi01-1590,White,17.99,6,7.6,0.17,0.27,4.6,0.05,23,98,0.99422,3.08,0.47,9.5,0.026353517
Wi01-1591,White,17.99,6,8,0.19,0.3,2,0.053,48,140,0.994,3.18,0.49,9.6,0.032116751
Wi01-1592,White,9.99,5,7.5,0.33,0.38,8.7,0.126,49,199,0.99711,2.98,0.57,9.4,0.038296422
Wi01-1593,White,25.99,7,6.1,0.22,0.4,1.85,0.031,25,111,0.98966,3.03,0.3,11.8,0.017920858
Wi01-1594,White,19.99,6,7.2,0.32,0.3,8.25,0.02,14,104,0.99362,2.99,0.44,11.4,0.030245747
Wi01-1595,White,14.99,6,6.7,0.48,0.49,2.9,0.03,28,122,0.98926,3.13,0.4,13,0.028341779
Wi01-1596,White,13.99,5,8,0.23,0.41,1.1,0.048,35,150,0.99168,3.09,0.47,11.2,0.043584189
Wi01-1597,White,6.99,4,7.1,0.23,0.24,5.4,0.039,60,196,0.9948,3.19,0.78,10,0.065077051
Wi01-1598,White,16.99,6,7.5,0.33,0.36,2.6,0.051,26,126,0.99097,3.32,0.53,12.7,0.029021763
Wi01-1599,White,23.99,7,6.8,0.25,0.28,5,0.035,42,126,0.99048,3.12,0.38,12.6,0.023166971
Wi01-1600,White,15.99,6,6.3,0.4,0.24,5.1,0.036,43,131,0.99186,3.24,0.44,11.3,0.030351224
Wi01-1601,White,14.99,6,7.2,0.21,1,1.1,0.154,46,114,0.9931,2.95,0.43,9.2,0.030036434
Wi01-1602,White,15.99,6,8.3,0.28,0.4,7.8,0.041,38,194,0.9976,3.34,0.51,9.6,0.025036052
Wi01-1603,White,13.99,6,6.5,0.24,0.39,17.3,0.052,22,126,0.99888,3.11,0.47,9.2,0.032116751
Wi01-1604,White,6.99,4,7,0.61,0.26,1.7,0.051,25,161,0.9946,3.36,0.6,10.6,0.060368611
Wi01-1605,White,13.99,5,6.8,0.26,0.44,8.2,0.046,52,183,0.99584,3.2,0.51,9.4,0.049163967
Wi01-1606,White,15.99,6,7.5,0.26,0.25,1.7,0.038,29,129,0.99312,3.45,0.56,10.4,0.027051593
Wi01-1607,White,19.99,6,6.8,0.15,0.32,8.8,0.058,24,110,0.9972,3.4,0.4,8.8,0.027777778
Wi01-1608,White,10.99,4,6.3,0.28,0.22,9.5,0.04,30,111,0.99338,3.05,0.31,10.8,0.068889027
Wi01-1609,White,14.99,6,6.7,0.15,0.38,1.7,0.037,20,84,0.99046,3.09,0.53,11.4,0.030563842
Wi01-1610,White,9.99,5,6,0.39,0.13,1.2,0.042,60,172,0.99114,3.06,0.52,10.6,0.045462605
Wi01-1611,White,18.99,7,7.2,0.24,0.29,2.2,0.037,37,102,0.992,3.27,0.64,11,0.018611957
Wi01-1612,White,22.99,7,7.6,0.19,0.32,18.75,0.047,32,193,1.00014,3.1,0.5,9.3,0.020234354
Wi01-1613,White,19.99,7,7,0.32,0.34,1.3,0.042,20,69,0.9912,3.31,0.65,12,0.019290123
Wi01-1614,White,19.99,6,8.1,0.2,0.36,9.7,0.044,63,162,0.997,3.1,0.46,10,0.02576463
Wi01-1615,White,19.99,6,5.8,0.18,0.37,1.1,0.036,31,96,0.98942,3.16,0.48,12,0.025355998
Wi01-1616,White,13.99,6,6.3,0.24,0.29,13.7,0.035,53,134,0.99567,3.17,0.38,10.6,0.028630243
Wi01-1617,White,16.99,6,9,0.26,0.34,6.7,0.029,21,162,0.99497,3.08,0.5,10.6,0.027870602
Wi01-1618,White,19.99,7,7.1,0.35,0.27,3.1,0.034,28,134,0.9897,3.26,0.38,13.1,0.019893332
Wi01-1619,White,13.99,6,6.2,0.25,0.21,15.55,0.039,28,159,0.9982,3.48,0.64,9.6,0.027870602
Wi01-1620,White,15.99,6,7.8,0.22,0.38,10.3,0.059,28,99,0.9967,3.12,0.47,10,0.029320698
Wi01-1621,White,8.99,5,6.1,0.17,0.42,15.1,0.033,28,124,0.99684,2.87,0.47,9.5,0.047258979
Wi01-1622,White,13.99,5,6,0.29,0.2,12.6,0.045,45,187,0.9972,3.33,0.42,9.5,0.042865287
Wi01-1623,White,19.99,6,6.4,0.31,0.27,7.4,0.049,48,169,0.99323,3.27,0.45,11.1,0.026699133
Wi01-1624,White,29.99,8,7.3,0.41,0.29,1.8,0.032,26,74,0.98889,2.96,0.35,13,0.016478781
Wi01-1625,White,15.99,6,7,0.14,0.32,9,0.039,54,141,0.9956,3.22,0.43,9.4,0.032001946
Wi01-1626,White,13.99,6,6.8,0.29,0.22,3.4,0.035,40,122,0.99024,3.09,0.47,12.3,0.025195263
Wi01-1627,White,14.99,5,6.9,0.37,0.23,9.5,0.057,54,166,0.99568,3.23,0.42,10,0.033421455
Wi01-1628,White,13.99,6,7,0.32,0.35,1.5,0.039,24,125,0.9918,3.17,0.64,12.2,0.025436943
Wi01-1629,White,14.99,6,7,0.21,0.34,8.5,0.033,31,253,0.9953,3.22,0.56,10.5,0.029726516
Wi01-1630,White,8.99,5,7.6,0.19,0.41,1.1,0.04,38,143,0.9907,2.92,0.42,11.4,0.035870064
Wi01-1631,White,15.99,6,6.6,0.25,0.42,11.3,0.049,77,231,0.9966,3.24,0.52,9.5,0.023814967
Wi01-1632,White,16.99,6,7.5,0.28,0.39,10.2,0.045,59,209,0.9972,3.16,0.63,9.6,0.030995834
Wi01-1633,White,17.99,6,6.7,0.24,0.41,8.7,0.036,29,148,0.9952,3.22,0.62,9.9,0.026962826
Wi01-1634,White,14.99,5,7.2,0.31,0.24,1.4,0.057,17,117,0.9928,3.16,0.35,10.5,0.040647763
Wi01-1635,White,19.99,6,7.6,0.27,0.25,13.9,0.05,45,199,0.9984,3.34,0.5,9.8,0.032348222
Wi01-1636,White,21.99,7,8.1,0.2,0.49,11.8,0.048,46,212,0.9968,3.09,0.46,10,0.022410269
Wi01-1637,White,18.99,6,5.7,0.22,0.2,16,0.044,41,113,0.99862,3.22,0.46,8.9,0.025847541
Wi01-1638,White,19.99,6,7.6,0.32,0.25,9.5,0.03,15,136,0.99367,3.1,0.44,12.1,0.029320698
Wi01-1639,White,14.99,5,6.9,0.34,0.74,11.2,0.069,44,150,0.9968,3,0.81,9.2,0.034166892
Wi01-1640,White,14.99,5,5.9,0.415,0.13,1.4,0.04,11,64,0.9922,3.29,0.52,10.5,0.03317839
Wi01-1641,White,13.99,6,5.7,0.21,0.24,2.3,0.047,60,189,0.995,3.65,0.72,10.1,0.029932592
Wi01-1642,White,19.99,7,5.9,0.34,0.31,2,0.03,38,142,0.98892,3.4,0.41,12.9,0.017920858
Wi01-1643,White,15.99,6,6.7,0.13,0.45,4.2,0.043,52,131,0.99162,3.06,0.54,11.3,0.023668639
Wi01-1644,White,19.99,7,7.4,0.19,0.49,6.7,0.037,15,110,0.9938,3.2,0.38,11,0.019290123
Wi01-1645,White,16.99,6,7,0.16,0.26,6.85,0.047,30,220,0.99622,3.38,0.58,10.1,0.026699133
Wi01-1646,White,18.99,6,7.8,0.39,0.26,9.9,0.059,33,181,0.9955,3.04,0.42,10.9,0.030563842
Wi01-1647,White,17.99,6,7.7,0.38,0.4,2,0.038,28,152,0.9906,3.18,0.32,12.9,0.024111724
Wi01-1648,White,15.99,6,6.9,0.25,0.3,4.1,0.054,23,116,0.994,2.99,0.38,9.4,0.027411078
Wi01-1649,White,18.99,6,6.6,0.31,0.28,1.4,0.035,28,107,0.98836,3,0.4,13.2,0.026439289
Wi01-1650,White,18.99,6,6.4,0.28,0.19,5.4,0.042,67,181,0.99435,3.31,0.35,10.2,0.025682117
Wi01-1651,White,15.99,6,7.2,0.24,0.4,1.4,0.045,31,106,0.9914,2.88,0.38,10.8,0.029624275
Wi01-1652,White,9.99,4,8.1,0.28,0.46,15.4,0.059,32,177,1.0004,3.27,0.58,9,0.0625
Wi01-1653,White,18.99,7,7.7,0.11,0.34,14.05,0.04,41,114,0.99634,3.07,0.59,11,0.019343819
Wi01-1654,White,19.99,6,6.2,0.2,0.31,1,0.031,22,73,0.99035,3.24,0.52,11.3,0.031774175
Wi01-1655,White,16.99,6,6.1,0.34,0.29,2.2,0.036,25,100,0.98938,3.06,0.44,11.8,0.03143705
Wi01-1656,White,19.99,7,7.4,0.16,0.27,15.5,0.05,25,135,0.9984,2.9,0.43,8.7,0.018017206
Wi01-1657,White,17.99,6,6.7,0.3,0.45,10.6,0.032,56,212,0.997,3.22,0.59,9.5,0.032818736
Wi01-1658,White,9.99,5,6.7,0.25,0.23,7.2,0.038,61,220,0.9952,3.14,0.35,9.5,0.040977561
Wi01-1659,White,14.99,5,6,0.28,0.29,19.3,0.051,36,174,0.99911,3.14,0.5,9,0.042865287
Wi01-1660,White,15.99,6,6.5,0.28,0.38,7.8,0.031,54,216,0.99154,3.03,0.42,13.1,0.027870602
Wi01-1661,White,8.99,5,6.6,0.24,0.35,7.7,0.031,36,135,0.9938,3.19,0.37,10.5,0.03354399
Wi01-1662,White,13.99,5,8.2,0.345,1,18.2,0.047,55,205,0.99965,2.96,0.43,9.6,0.042164026
Wi01-1663,White,16.99,6,7.7,0.16,0.36,5.9,0.054,25,148,0.99578,3.25,0.54,10.2,0.028151885
Wi01-1664,White,8.99,5,6.7,0.23,0.42,11.2,0.047,52,171,0.99758,3.54,0.74,10.4,0.045462605
Wi01-1665,White,26.99,7,5.2,0.31,0.2,2.4,0.027,27,117,0.98886,3.56,0.45,13,0.01782528
Wi01-1666,White,11.99,5,7.8,0.26,0.49,3.1,0.045,21,116,0.9931,3.16,0.35,10.3,0.041819832
Wi01-1667,White,13.99,5,6.4,0.68,0.26,3.4,0.069,25,146,0.99347,3.18,0.4,9.3,0.033915665
Wi01-1668,White,8.99,5,7.8,0.28,0.31,2.1,0.046,28,208,0.99434,3.23,0.64,9.8,0.035599858
Wi01-1669,White,13.99,5,6.9,0.32,0.17,7.6,0.042,69,219,0.9959,3.13,0.4,8.9,0.037703836
Wi01-1670,White,12.99,5,9.8,0.42,0.48,9.85,0.034,5,110,0.9958,2.87,0.29,10,0.044696932
Wi01-1671,White,15.99,6,6.2,0.3,0.2,6.6,0.045,42,170,0.9944,3.36,0.45,10.4,0.024722123
Wi01-1672,White,25.99,7,6,0.1,0.24,1.1,0.041,15,65,0.9927,3.61,0.61,10.3,0.021626298
Wi01-1673,White,10.99,5,7.7,0.3,0.23,2,0.068,28,138,0.99382,3.11,0.62,9.8,0.038597967
Wi01-1674,White,19.99,6,6.5,0.35,0.38,7.4,0.036,20,196,0.99712,3.47,0.48,9.1,0.02618322
Wi01-1675,White,11.99,5,7.6,0.2,0.26,4.5,0.086,37,133,0.9963,3.15,0.42,9.2,0.038903089
Wi01-1676,White,13.99,5,5.5,0.24,0.45,1.7,0.046,22,113,0.99224,3.22,0.48,10,0.036281179
Wi01-1677,White,6.99,4,8.2,0.29,0.49,1,0.044,29,118,0.9928,3.24,0.36,10.9,0.073842155
Wi01-1678,White,17.99,6,7.2,0.33,0.28,1.4,0.034,26,109,0.99246,3.28,0.57,10.6,0.032700149
Wi01-1679,White,12.99,5,6.4,0.18,0.74,11.9,0.046,54,168,0.9978,3.58,0.68,10.1,0.037268377
Wi01-1680,White,18.99,6,5.8,0.29,0.38,10.7,0.038,49,136,0.99366,3.11,0.59,11.2,0.023814967
Wi01-1681,White,10.99,5,7.3,0.31,0.69,10.2,0.041,58,160,0.9977,3.06,0.45,8.6,0.04
Wi01-1682,White,10.99,5,7.6,0.32,0.58,16.75,0.05,43,163,0.9999,3.15,0.54,9.2,0.043584189
Wi01-1683,White,9.99,5,8.9,0.33,0.32,1.5,0.047,11,200,0.9954,3.19,0.46,9.4,0.044508537
Wi01-1684,White,12.99,5,6.3,0.36,0.3,4.8,0.049,14,85,0.9932,3.28,0.39,10.6,0.04507733
